lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict
CCL,CD4+ T cell,CD4+ T cell,0.000224087571256725,0.00010051564155508,0.000161089142550444,0.000127268004602058,all4,2,2,2,2,0.000162301606405903,0.000144178573576251,0.00010051564155508,0.000224087571256725,0.000127268004602058,0.000161089142550444,0.170720102938137,TRUE,FALSE,FALSE,FALSE,
CCL,CD4+ T cell,CD8+ T cell 1,0.000160707904059024,8.13424906043823e-05,5.17564349572214e-05,4.28736418503288e-05,all4,2,2,2,2,0.000121025197331703,4.73150384037751e-05,8.13424906043823e-05,0.000160707904059024,4.28736418503288e-05,5.17564349572214e-05,1.35326934426997,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,CD8+ T cell 2,9.24995968477761e-05,3.45205504151381e-05,1.34592034091255e-05,1.68569221851279e-05,all4,2,2,2,2,6.35100736314571e-05,1.51580627971267e-05,3.45205504151381e-05,9.24995968477761e-05,1.34592034091255e-05,1.68569221851279e-05,2.06040926199302,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,CD8+ T cell 3,0.000200129810109175,6.03008577414655e-05,4.10487645995355e-05,3.8966613631503e-05,all4,2,2,2,2,0.00013021533392532,4.00076891155193e-05,6.03008577414655e-05,0.000200129810109175,3.8966613631503e-05,4.10487645995355e-05,1.70030749270234,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,Cholangiocyte,7.39955597986486e-05,5.49824041942626e-05,3.06042062472991e-05,2.56625033201112e-05,all4,2,2,2,2,6.44889819964556e-05,2.81333547837052e-05,5.49824041942626e-05,7.39955597986486e-05,2.56625033201112e-05,3.06042062472991e-05,1.1941779313951,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,Hepatocyte 1,2.59620506267251e-06,1.49035000018842e-06,4.14518818817592e-06,4.9216569517705e-06,all4,2,2,2,2,2.04327753143046e-06,4.53342256997321e-06,1.49035000018842e-06,2.59620506267251e-06,4.14518818817592e-06,4.9216569517705e-06,-1.11592395512878,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD4+ T cell,Hepatocyte 2,2.64985366020294e-06,8.6748864878074e-07,2.9444074446077e-06,2.60074761318502e-06,all4,2,2,2,2,1.75867115449184e-06,2.77257752889636e-06,8.6748864878074e-07,2.64985366020294e-06,2.60074761318502e-06,2.9444074446077e-06,-0.630852250524741,TRUE,FALSE,FALSE,FALSE,
CCL,CD4+ T cell,Hepatocyte 3,2.25790513516906e-06,1.90238098094701e-06,4.62724386166852e-06,4.83113743528635e-06,all4,2,2,2,2,2.08014305805803e-06,4.72919064847743e-06,1.90238098094701e-06,2.25790513516906e-06,4.62724386166852e-06,4.83113743528635e-06,-1.15103523268148,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD4+ T cell,Hepatocyte 4,9.86656161565324e-06,6.91080212020858e-08,4.03320676237794e-06,4.43652538415975e-06,all4,2,2,2,2,4.96783481842766e-06,4.23486607326884e-06,6.91080212020858e-08,9.86656161565324e-06,4.03320676237794e-06,4.43652538415975e-06,0.225869028256874,TRUE,FALSE,FALSE,FALSE,
CCL,CD4+ T cell,Ig+ hepatocyte,0,,1.40173609878632e-05,1.27373519604886e-05,all4,2,2,1,2,0,1.33773564741759e-05,,,1.27373519604886e-05,1.40173609878632e-05,-7.22683028809441,FALSE,FALSE,FALSE,FALSE,
CCL,CD4+ T cell,IgG+ B cell,3.42463555436121e-05,3.39947052214918e-05,2.40082141999305e-05,2.30959033328809e-05,all4,2,2,2,2,3.41205303825519e-05,2.35520587664057e-05,3.39947052214918e-05,3.42463555436121e-05,2.30959033328809e-05,2.40082141999305e-05,0.533086579293615,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,IgG+ plasmablast / plasma cell,0.00011496360749724,2.27760085142372e-07,5.54879704787865e-05,5.75318226408946e-05,all4,2,2,2,2,5.75956837911913e-05,5.65098965598406e-05,2.27760085142372e-07,0.00011496360749724,5.54879704787865e-05,5.75318226408946e-05,0.0274139497105417,TRUE,FALSE,FALSE,FALSE,
CCL,CD4+ T cell,IgM+ B cell,0.000279368771217488,0.000123098457102161,0.000129812231196781,0.000150109032120504,all4,2,2,2,2,0.000201233614159824,0.000139960631658643,0.000123098457102161,0.000279368771217488,0.000129812231196781,0.000150109032120504,0.523568208177355,TRUE,FALSE,FALSE,FALSE,
CCL,CD4+ T cell,Macrophage 1,0.000142180931000886,7.34639637276135e-05,5.52094883383391e-05,5.37579838974861e-05,all4,2,2,2,2,0.00010782244736425,5.44837361179126e-05,7.34639637276135e-05,0.000142180931000886,5.37579838974861e-05,5.52094883383391e-05,0.983583799512424,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,Macrophage 2,0.00011813985651556,0.000119593368604182,6.92979743574243e-05,6.13549004197265e-05,all4,2,2,2,2,0.000118866612559871,6.53264373885754e-05,0.00011813985651556,0.000119593368604182,6.13549004197265e-05,6.92979743574243e-05,0.862711311009142,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,Sinusoidal endothelial cell,3.52604701401061e-06,1.49895823430816e-06,1.44579967629701e-05,1.12684546845376e-05,all4,2,2,2,2,2.51250262415939e-06,1.28632257237538e-05,1.49895823430816e-06,3.52604701401061e-06,1.12684546845376e-05,1.44579967629701e-05,-2.31538172040326,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD4+ T cell,Stellate cell,3.17212143974083e-05,2.97574796298326e-05,3.06392445588376e-05,2.51893756097107e-05,all4,2,2,2,2,3.07393470136204e-05,2.79143100842741e-05,2.97574796298326e-05,3.17212143974083e-05,2.51893756097107e-05,3.06392445588376e-05,0.138655891864401,TRUE,FALSE,FALSE,FALSE,
CCL,CD4+ T cell,Vascular endothelial cell,5.40300616701832e-05,1.62415980310458e-05,3.13541828284928e-05,2.33589522818579e-05,all4,2,2,2,2,3.51358298506145e-05,2.73565675551754e-05,1.62415980310458e-05,5.40300616701832e-05,2.33589522818579e-05,3.13541828284928e-05,0.360009051802725,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,CD4+ T cell,0.000162005076555113,8.25958732308932e-05,0.000162694653266094,0.000100815671911886,all4,2,2,2,2,0.000122300474893003,0.00013175516258899,8.25958732308932e-05,0.000162005076555113,0.000100815671911886,0.000162694653266094,-0.107353435526068,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,CD8+ T cell 1,0.000372334087162919,0.000445313866718143,0.000216066116251822,0.000187100682452884,all4,2,2,2,2,0.000408823976940531,0.000201583399352353,0.000372334087162919,0.000445313866718143,0.000187100682452884,0.000216066116251822,1.0197769127332,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 1,CD8+ T cell 2,0.000264545447727105,0.000207126715026102,0.000129773161285498,9.58860333728411e-05,all4,2,2,2,2,0.000235836081376604,0.00011282959732917,0.000207126715026102,0.000264545447727105,9.58860333728411e-05,0.000129773161285498,1.06303965552115,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 1,CD8+ T cell 3,0.000356881797374741,0.000374242740304588,0.000189003339194621,0.000163063438899342,all4,2,2,2,2,0.000365562268839664,0.000176033389046981,0.000356881797374741,0.000374242740304588,0.000163063438899342,0.000189003339194621,1.05388620411032,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 1,Cholangiocyte,0.000123887121144422,9.22186543742296e-05,5.5032557238504e-05,3.848591914486e-05,all4,2,2,2,2,0.000108052887759326,4.6759238191682e-05,9.22186543742296e-05,0.000123887121144422,3.848591914486e-05,5.5032557238504e-05,1.2068429409374,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 1,Hepatocyte 1,2.55498979380746e-05,2.80769641039769e-05,3.48290170842678e-05,2.59864756616722e-05,all4,2,2,2,2,2.68134310210257e-05,3.040774637297e-05,2.55498979380746e-05,2.80769641039769e-05,2.59864756616722e-05,3.48290170842678e-05,-0.180913062786305,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,Hepatocyte 2,1.97562041944463e-05,2.23536636713636e-05,2.72667040862469e-05,1.41053318190733e-05,all4,2,2,2,2,2.1054933932905e-05,2.06860179526601e-05,1.97562041944463e-05,2.23536636713636e-05,1.41053318190733e-05,2.72667040862469e-05,0.0253930013204358,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,Hepatocyte 3,1.39516193256496e-05,1.44539657006826e-05,2.36872276045544e-05,1.55806719101646e-05,all4,2,2,2,2,1.42027925131661e-05,1.96339497573595e-05,1.39516193256496e-05,1.44539657006826e-05,1.55806719101646e-05,2.36872276045544e-05,-0.464663291044193,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD8+ T cell 1,Hepatocyte 4,5.03221453350262e-05,4.37978896048879e-05,2.86738650204849e-05,2.61286299481121e-05,all4,2,2,2,2,4.70600174699571e-05,2.74012474842985e-05,4.37978896048879e-05,5.03221453350262e-05,2.61286299481121e-05,2.86738650204849e-05,0.778287997274223,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 1,Ig+ hepatocyte,0,,5.62867107610082e-05,3.30620318592038e-05,all4,2,2,1,2,0,4.4674371310106e-05,,,3.30620318592038e-05,5.62867107610082e-05,-8.95972159487295,FALSE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,IgG+ B cell,4.25827466716516e-05,1.61100837859677e-05,4.41936126886141e-05,2.18252931582343e-05,all4,2,2,2,2,2.93464152288097e-05,3.30094529234242e-05,1.61100837859677e-05,4.25827466716516e-05,2.18252931582343e-05,4.41936126886141e-05,-0.169205893668724,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,IgG+ plasmablast / plasma cell,0.00011303794439886,2.15673152682671e-05,9.41701939795332e-05,7.59176674412069e-05,all4,2,2,2,2,6.73026298335637e-05,8.50439307103701e-05,2.15673152682671e-05,0.00011303794439886,7.59176674412069e-05,9.41701939795332e-05,-0.337143839164303,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,IgM+ B cell,0.000182489790542624,0.000102496549322093,0.000122814135248956,9.28834827257536e-05,all4,2,2,2,2,0.000142493169932359,0.000107848808987355,0.000102496549322093,0.000182489790542624,9.28834827257536e-05,0.000122814135248956,0.401590333712445,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,Macrophage 1,0.000435026693866569,0.000684319136212227,0.00025954392566941,0.000218097384876491,all4,2,2,2,2,0.000559672915039398,0.00023882065527295,0.000435026693866569,0.000684319136212227,0.000218097384876491,0.00025954392566941,1.22834503807693,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 1,Macrophage 2,0.000193944611505777,0.000240285652789007,0.000118266589030354,0.000106083961869871,all4,2,2,2,2,0.000217115132147392,0.000112175275450112,0.000193944611505777,0.000240285652789007,0.000106083961869871,0.000118266589030354,0.952147018372396,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 1,Sinusoidal endothelial cell,5.20039842417136e-05,5.98722966792194e-05,0.000106257511056764,6.11001879912697e-05,all4,2,2,2,2,5.59381404604665e-05,8.36788495240167e-05,5.20039842417136e-05,5.98722966792194e-05,6.11001879912697e-05,0.000106257511056764,-0.580263053750527,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD8+ T cell 1,Stellate cell,6.73283797081955e-05,7.64552667571026e-05,7.65691701971629e-05,5.04475265924195e-05,all4,2,2,2,2,7.1891823232649e-05,6.35083483947913e-05,6.73283797081955e-05,7.64552667571026e-05,5.04475265924195e-05,7.65691701971629e-05,0.178643594118471,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 1,Vascular endothelial cell,5.35095220596479e-05,2.17683774821585e-05,3.52268462541032e-05,2.78232444061307e-05,all4,2,2,2,2,3.76389497709032e-05,3.1525045330117e-05,2.17683774821585e-05,5.35095220596479e-05,2.78232444061307e-05,3.52268462541032e-05,0.255061351802463,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,CD4+ T cell,0.000210093593157821,5.09609611036128e-05,8.59048778855929e-05,8.11173088083969e-05,all4,2,2,2,2,0.000130527277130717,8.35110933469949e-05,5.09609611036128e-05,0.000210093593157821,8.11173088083969e-05,8.59048778855929e-05,0.643752610243538,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,CD8+ T cell 1,0.00049710136400984,0.000424346685851791,0.000255255824138047,0.000175715700374339,all4,2,2,2,2,0.000460724024930815,0.000215485762256193,0.000424346685851791,0.00049710136400984,0.000175715700374339,0.000255255824138047,1.09598998109552,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 2,CD8+ T cell 2,0.00265231424225665,0.00130260502216555,0.000594165160771954,0.000296903958734176,all4,2,2,2,2,0.0019774596322111,0.000445534559753065,0.00130260502216555,0.00265231424225665,0.000296903958734176,0.000594165160771954,2.14981348910011,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 2,CD8+ T cell 3,0.000697444412410597,0.00055797997912675,0.000330948362583782,0.00020995638691014,all4,2,2,2,2,0.000627712195768674,0.000270452374746961,0.00055797997912675,0.000697444412410597,0.00020995638691014,0.000330948362583782,1.21445578192074,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 2,Cholangiocyte,0.000237268375366948,0.000172414524988497,3.51122077147678e-05,3.09199352769697e-05,all4,2,2,2,2,0.000204841450177723,3.30160714958688e-05,0.000172414524988497,0.000237268375366948,3.09199352769697e-05,3.51122077147678e-05,2.62997712747938,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 2,Hepatocyte 1,4.26025104842094e-05,4.75740741353659e-05,0.00011104637374483,4.04068911157099e-05,all4,2,2,2,2,4.50882923097876e-05,7.57266324302699e-05,4.26025104842094e-05,4.75740741353659e-05,4.04068911157099e-05,0.00011104637374483,-0.746885856387069,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,Hepatocyte 2,3.11085596014694e-05,2.95405891255546e-05,8.18697612024024e-05,2.45268410218816e-05,all4,2,2,2,2,3.0324574363512e-05,5.3198301112142e-05,2.95405891255546e-05,3.11085596014694e-05,2.45268410218816e-05,8.18697612024024e-05,-0.809057947203441,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,Hepatocyte 3,2.53457699191277e-05,2.47300864014988e-05,5.34977067090624e-05,2.87329180404269e-05,all4,2,2,2,2,2.50379281603133e-05,4.11153123747447e-05,2.47300864014988e-05,2.53457699191277e-05,2.87329180404269e-05,5.34977067090624e-05,-0.713540739941521,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD8+ T cell 2,Hepatocyte 4,8.59842301208533e-05,8.65682304871726e-05,0.000102241796159315,3.90202138294338e-05,all4,2,2,2,2,8.62762303040129e-05,7.06310049943746e-05,8.59842301208533e-05,8.65682304871726e-05,3.90202138294338e-05,0.000102241796159315,0.288328892904949,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,Ig+ hepatocyte,0,,8.56643090927865e-05,3.88047275916024e-05,all4,2,2,1,2,0,6.22345183421944e-05,,,3.88047275916024e-05,8.56643090927865e-05,-9.43717135600257,FALSE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,IgG+ B cell,2.53887302552879e-05,7.42488077560051e-07,2.22892699114248e-05,1.67440545782498e-05,all4,2,2,2,2,1.3065609166424e-05,1.95166622448373e-05,7.42488077560051e-07,2.53887302552879e-05,1.67440545782498e-05,2.22892699114248e-05,-0.575669311619006,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,IgG+ plasmablast / plasma cell,0.000155253843409532,7.96158589542041e-06,6.57822150187331e-05,5.89697908873684e-05,all4,2,2,2,2,8.16077146524762e-05,6.23760029530507e-05,7.96158589542041e-06,0.000155253843409532,5.89697908873684e-05,6.57822150187331e-05,0.38722501716351,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,IgM+ B cell,0.000252419199283818,2.04786343715048e-05,6.74127834287994e-05,7.36584167707409e-05,all4,2,2,2,2,0.000136448916827662,7.05356000997702e-05,2.04786343715048e-05,0.000252419199283818,6.74127834287994e-05,7.36584167707409e-05,0.951050017150429,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,Macrophage 1,0.000754187776209326,0.00105315382557086,0.000484168670949676,0.0003051319057412,all4,2,2,2,2,0.000903670800890091,0.000394650288345438,0.000754187776209326,0.00105315382557086,0.0003051319057412,0.000484168670949676,1.19503740584846,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 2,Macrophage 2,0.000303910299825307,0.000209204059409078,8.95755319072539e-05,0.000118555218694416,all4,2,2,2,2,0.000256557179617193,0.000104065375300835,0.000209204059409078,0.000303910299825307,8.95755319072539e-05,0.000118555218694416,1.30104988689758,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 2,Sinusoidal endothelial cell,9.04643167831559e-05,9.7617957240772e-05,0.000141088650491521,8.58587752769269e-05,all4,2,2,2,2,9.40411370119639e-05,0.000113473712884224,9.04643167831559e-05,9.7617957240772e-05,8.58587752769269e-05,0.000141088650491521,-0.270758243970019,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 2,Stellate cell,8.52912608383568e-05,8.24050505688863e-05,4.76205143764187e-05,5.41743740147881e-05,all4,2,2,2,2,8.38481557036216e-05,5.08974441956034e-05,8.24050505688863e-05,8.52912608383568e-05,4.76205143764187e-05,5.41743740147881e-05,0.71918579035878,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 2,Vascular endothelial cell,7.55244734178273e-05,1.52726032008752e-05,2.22661246217373e-05,1.66525187332053e-05,all4,2,2,2,2,4.53985383093513e-05,1.94593216774713e-05,1.52726032008752e-05,7.55244734178273e-05,1.66525187332053e-05,2.22661246217373e-05,1.21838850090233,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,CD4+ T cell,0.000157982653721419,6.31996665537181e-05,0.000112893744222646,8.7354043008116e-05,all4,2,2,2,2,0.000110591160137569,0.000100123893615381,6.31996665537181e-05,0.000157982653721419,8.7354043008116e-05,0.000112893744222646,0.143327262654026,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,CD8+ T cell 1,0.000258661310897351,0.000370703746682569,0.00016258921947635,0.000136821005338234,all4,2,2,2,2,0.00031468252878996,0.000149705112407292,0.000258661310897351,0.000370703746682569,0.000136821005338234,0.00016258921947635,1.07131956278956,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,CD8+ T cell 2,0.000252694950472942,0.00014240606557484,0.000173035579309644,9.18983005166502e-05,all4,2,2,2,2,0.000197550508023891,0.000132466939913147,0.00014240606557484,0.000252694950472942,9.18983005166502e-05,0.000173035579309644,0.576266804356974,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,CD8+ T cell 3,0.00148564653538857,0.00237244547238065,0.000685132393095455,0.000567549555397962,all4,2,2,2,2,0.00192904600388461,0.000626340974246709,0.00148564653538857,0.00237244547238065,0.000567549555397962,0.000685132393095455,1.62272754926333,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,Cholangiocyte,0.000177171136227995,0.000107532427162166,4.65989128381938e-05,4.23932364592115e-05,all4,2,2,2,2,0.000142351781695081,4.44960746487027e-05,0.000107532427162166,0.000177171136227995,4.23932364592115e-05,4.65989128381938e-05,1.6757093897994,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,Hepatocyte 1,1.63894356424675e-05,2.48587110902175e-05,4.20077619700929e-05,2.59259342480343e-05,all4,2,2,2,2,2.06240733663425e-05,3.39668481090636e-05,1.63894356424675e-05,2.48587110902175e-05,2.59259342480343e-05,4.20077619700929e-05,-0.717336215793771,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD8+ T cell 3,Hepatocyte 2,9.09008628088967e-06,2.19889926793874e-05,2.94257576768319e-05,1.52295042184482e-05,all4,2,2,2,2,1.55395394801386e-05,2.23276309476401e-05,9.09008628088967e-06,2.19889926793874e-05,1.52295042184482e-05,2.94257576768319e-05,-0.520361193808527,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,Hepatocyte 3,5.20684203412955e-06,1.86510471927134e-05,2.01276375046931e-05,2.24972835959577e-05,all4,2,2,2,2,1.19289446134215e-05,2.13124605503254e-05,5.20684203412955e-06,1.86510471927134e-05,2.01276375046931e-05,2.24972835959577e-05,-0.832471417891087,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD8+ T cell 3,Hepatocyte 4,2.44037115269352e-05,3.26540817220443e-05,4.71333937691656e-05,2.43188422176895e-05,all4,2,2,2,2,2.85288966244897e-05,3.57261179934275e-05,2.44037115269352e-05,3.26540817220443e-05,2.43188422176895e-05,4.71333937691656e-05,-0.323641881396452,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,Ig+ hepatocyte,0,,4.74116773849658e-05,2.8135776571538e-05,all4,2,2,1,2,0,3.77737269782519e-05,,,2.8135776571538e-05,4.74116773849658e-05,-8.71818654012323,FALSE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,IgG+ B cell,9.64752017355861e-05,9.10936494454401e-06,3.49702968205307e-05,1.97692243682344e-05,all4,2,2,2,2,5.2792283340065e-05,2.73697605943826e-05,9.10936494454401e-06,9.64752017355861e-05,1.97692243682344e-05,3.49702968205307e-05,0.945467807983934,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,IgG+ plasmablast / plasma cell,0.000126033079537761,2.34322845486643e-05,8.04522405974336e-05,6.96910422526301e-05,all4,2,2,2,2,7.47326820432125e-05,7.50716414250318e-05,2.34322845486643e-05,0.000126033079537761,6.96910422526301e-05,8.04522405974336e-05,-0.00652090106737149,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,IgM+ B cell,0.000201435869801684,4.80656330654131e-05,8.88453545786002e-05,7.2963581878002e-05,all4,2,2,2,2,0.000124750751433549,8.09044682283011e-05,4.80656330654131e-05,0.000201435869801684,7.2963581878002e-05,8.88453545786002e-05,0.624194253815857,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,Macrophage 1,0.00036372073599501,0.00078863416380212,0.000256163981790739,0.000208854075671435,all4,2,2,2,2,0.000576177449898565,0.000232509028731087,0.00036372073599501,0.00078863416380212,0.000208854075671435,0.000256163981790739,1.30889380905977,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,Macrophage 2,0.000181150585314113,0.000235915798196547,9.3138249222935e-05,9.6026334482661e-05,all4,2,2,2,2,0.00020853319175533,9.4582291852798e-05,0.000181150585314113,0.000235915798196547,9.3138249222935e-05,9.6026334482661e-05,1.1398861781983,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,Sinusoidal endothelial cell,3.05303440753067e-05,8.64625253976639e-05,8.66036806719242e-05,5.44857753808891e-05,all4,2,2,2,2,5.84964347364853e-05,7.05447280264066e-05,3.05303440753067e-05,8.64625253976639e-05,5.44857753808891e-05,8.66036806719242e-05,-0.269811407248503,TRUE,FALSE,FALSE,FALSE,
CCL,CD8+ T cell 3,Stellate cell,5.48519308163917e-05,7.92688524699582e-05,4.94310787280725e-05,4.36610556352154e-05,all4,2,2,2,2,6.7060391643175e-05,4.65460671816439e-05,5.48519308163917e-05,7.92688524699582e-05,4.36610556352154e-05,4.94310787280725e-05,0.525950575100486,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,Vascular endothelial cell,5.90391543052166e-05,3.1102736421684e-05,2.65285836427498e-05,2.09338260823175e-05,all4,2,2,2,2,4.50709453634503e-05,2.37312048625337e-05,3.1102736421684e-05,5.90391543052166e-05,2.09338260823175e-05,2.65285836427498e-05,0.922832003210407,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,CD4+ T cell,0.000101739170654551,3.03191787166906e-05,0.00010964722218774,7.64397073355704e-05,all4,2,2,2,2,6.60291746856208e-05,9.30434647616552e-05,3.03191787166906e-05,0.000101739170654551,7.64397073355704e-05,0.00010964722218774,-0.494231531741329,TRUE,FALSE,FALSE,FALSE,
CCL,Cholangiocyte,CD8+ T cell 1,0.000151843631412487,7.9228376901104e-05,6.09857380174782e-05,5.06090007700975e-05,all4,2,2,2,2,0.000115536004156796,5.57973693937878e-05,7.9228376901104e-05,0.000151843631412487,5.06090007700975e-05,6.09857380174782e-05,1.04887297979218,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,CD8+ T cell 2,0.000110435419336544,4.04760177490765e-05,1.82175464430167e-05,1.7547487513516e-05,all4,2,2,2,2,7.54557185428103e-05,1.78825169782664e-05,4.04760177490765e-05,0.000110435419336544,1.7547487513516e-05,1.82175464430167e-05,2.07156330473619,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,CD8+ T cell 3,0.000270254839735098,7.92622596992583e-05,5.52041850722036e-05,5.70190616748722e-05,all4,2,2,2,2,0.000174758549717178,5.61116233735379e-05,7.92622596992583e-05,0.000270254839735098,5.52041850722036e-05,5.70190616748722e-05,1.63742376628553,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,Cholangiocyte,0.000216678782149612,0.000161888064617733,0.000142012419054044,0.000104550791712467,all4,2,2,2,2,0.000189283423383673,0.000123281605383256,0.000161888064617733,0.000216678782149612,0.000104550791712467,0.000142012419054044,0.618223873491352,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,Hepatocyte 1,5.63487001722618e-06,2.80878689212783e-06,4.82897887690622e-06,6.09708995025993e-06,all4,2,2,2,2,4.22182845467701e-06,5.46303441358307e-06,2.80878689212783e-06,5.63487001722618e-06,4.82897887690622e-06,6.09708995025993e-06,-0.364983616786362,TRUE,FALSE,FALSE,FALSE,
CCL,Cholangiocyte,Hepatocyte 2,3.48445613937581e-06,2.43646236272384e-06,4.47838276549636e-06,2.81611980861852e-06,all4,2,2,2,2,2.96045925104982e-06,3.64725128705744e-06,2.43646236272384e-06,3.48445613937581e-06,2.81611980861852e-06,4.47838276549636e-06,-0.292959319723857,TRUE,FALSE,FALSE,FALSE,
CCL,Cholangiocyte,Hepatocyte 3,1.14785143912296e-06,1.48795609022175e-06,9.09170727839123e-06,1.04976803315893e-05,all4,2,2,2,2,1.31790376467235e-06,9.79469380499029e-06,1.14785143912296e-06,1.48795609022175e-06,9.09170727839123e-06,1.04976803315893e-05,-2.81173053327547,TRUE,FALSE,TRUE,TRUE,AIH
CCL,Cholangiocyte,Hepatocyte 4,1.12379183230444e-05,1.45966685253887e-07,6.50916911614379e-06,5.57725808850469e-06,all4,2,2,2,2,5.69194250414916e-06,6.04321360232424e-06,1.45966685253887e-07,1.12379183230444e-05,5.57725808850469e-06,6.50916911614379e-06,-0.0850902835637749,TRUE,FALSE,FALSE,FALSE,
CCL,Cholangiocyte,Ig+ hepatocyte,0,,3.04555127320067e-05,3.2638497550945e-05,all4,2,2,1,2,0,3.15470051414759e-05,,,3.04555127320067e-05,3.2638497550945e-05,-8.45898244375388,FALSE,FALSE,FALSE,FALSE,
